Name,SiteDescription,Administrator,Licensee,Address,City,State,Zip,County,Email,TelephoneNumber
LEICHTAG FAMILY ASSISTED LIVING RESIDENCE,RESIDENTIAL CARE ELDERLY,CARL MEASER,SAN DIEGO HEBREW HOMES,211 SAXONY ROAD,ENCINITAS,CA,92024.0,SAN DIEGO,,(760) 632-0081
LOVE AND CARE RESIDENTIAL FACILITY,RESIDENTIAL CARE ELDERLY,ERIC MELAD,ERIC MELAD,802 ORLA STREET,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 591-9294
LA COSTA GLEN CARLSBAD,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,"KEARNAGHAN, KRISTEN",LA COSTA GLEN CARLSBAD CCRC LLC/LIFE CARE SVCS LLC,1950 SILVERLEAF CIRCLE,CARLSBAD,CA,92009.0,SAN DIEGO,,(760) 704-1000
R & R RESIDENTIAL CARE FOR ELDERLY #2,RESIDENTIAL CARE ELDERLY,REMELITO REYES,"REYES, TERESITA G. & REMELITO R.",9121 MESA WOODS AVENUE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 735-8139
CALIFORNIA HOME FOR SENIORS,RESIDENTIAL CARE ELDERLY,GLORIA S. QUILLOPE,CALIFORNIA HOMES FOR SENIORS INC.,1061 E. BRADLEY AVENUE,EL CAJON,CA,92021.0,SAN DIEGO,,(619) 448-2870
VI AT LA JOLLA VILLAGE,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,"BOUDREAU, STEPHANIE","CCW LA JOLLA LLC, CC-LA JOLLA INC, CLASSIC RES MGM",8515 COSTA VERDE BLVD,SAN DIEGO,CA,92122.0,SAN DIEGO,,(888) 674-4036
FAMILY-STYLE CARE II,RESIDENTIAL CARE ELDERLY,JOSEFINA HULSEY,"HULSEY, JOSEFINA I.",2847 MORNINGSIDE STREET,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 856-4968
"ALPINE VIEW LODGE - DBA CIOFFI ENT.,INC.",RESIDENTIAL CARE ELDERLY,ANGELA REYNOLDS,"CIOFFI ENTERPRISES, INC.",973 ARNOLD WAY,ALPINE,CA,91901.0,SAN DIEGO,,(619) 445-5291
LILAC CHATEAU II,RESIDENTIAL CARE ELDERLY,KIMBERLY WITHERS,"WITHERS, KIMBERLY F.",9724 EUCALYPTUS COURT,SANTEE,CA,92071.0,SAN DIEGO,,(619) 449-6187
CARMONA'S RESIDENTIAL CARE,RESIDENTIAL CARE ELDERLY,MARY ANNE MARTINEZ,"CARMONA, LEONOR P.",3427 BEAGLE PLACE,SAN DIEGO,CA,92111.0,SAN DIEGO,,(858) 277-6731
BROOKDALE CLAIREMONT,RESIDENTIAL CARE ELDERLY,"PIERFAX, JUDITH",SUMMERVILLE AT COBBCO INC; EMERITUS CORPORATION,5219 CLAIREMONT MESA BLVD,SAN DIEGO,CA,92117.0,SAN DIEGO,,(858) 292-8044
SUMMER HILL REST HOME II,RESIDENTIAL CARE ELDERLY,SLOBODANKA LAZOVIC,"LAZOVIC, SLOBODANKA",558 SMILAX ROAD,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 734-5786
GOLDEN YEARS HOME CARE,RESIDENTIAL CARE ELDERLY,LEONORA A. ENRIQUEZ,"ENRIQUEZ, LEONORA A.",2612 LAS PALMAS AVENUE,ESCONDIDO,CA,92025.0,SAN DIEGO,,(760) 839-2186
SUNNYHILL GUEST HOME,RESIDENTIAL CARE ELDERLY,BELLA D. MARGATE,"MARGATE, BELLA D.",1530 HILLCREST LANE,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 723-0985
CARLSBAD BY THE SEA,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,"DIGERNESS, PAULA",FRONT PORCH COMMUNITIES AND SERVICES,2855 CARLSBAD BLVD.,CARLSBAD,CA,92008.0,SAN DIEGO,,(760) 492-3359
WESLEY PALMS,RESIDENTIAL CARE ELDERLY,JUSTIN WEBER,FRONT PORCH COMMUNITIES AND SERVICES,2404 LORING STREET,SAN DIEGO,CA,92109.0,SAN DIEGO,,(858) 274-4110
MELROSE CARE HOME II,RESIDENTIAL CARE ELDERLY,LILIA P. RENA,"RENA, LILIA P. &FEDERICO D.",1627 MARL AVENUE,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 498-0911
HILLSIDE GARDEN RCFE,RESIDENTIAL CARE ELDERLY,JASNA POPOVICH,"TWILIGHT, INC.",4892 HILLSIDE DRIVE,CARLSBAD,CA,92008.0,SAN DIEGO,,(760) 730-3800
BROOKSIDE INN,RESIDENTIAL CARE ELDERLY,"MANN, SUE & JOHN",PREMIER CARE ASSISTED LIVING INC,2921 MURAT STREET,SAN DIEGO,CA,92117.0,SAN DIEGO,,(858) 775-5918
PINE VALLEY HOME CARE,RESIDENTIAL CARE ELDERLY,"DOMILOS, NORISA","DOMILOS, NORISA",1530 MONTE VISTA DRIVE,VISTA,CA,92084.0,SAN DIEGO,,(760) 630-6381
OCEAN VIEW HOMES III,RESIDENTIAL CARE ELDERLY,ALICIA MILLAN,"OCEAN VIEW HOMES, INC.",6602 AVENIDA MIROLA,LA JOLLA,CA,92037.0,SAN DIEGO,,(858) 551-2736
ATRIA COLLWOOD,RESIDENTIAL CARE ELDERLY,JULIA LOPEZ,WG COLLWOOD KNOLLS SH LP; ATRIA MANAGEMENT CO LLC,5308 MONROE AVE,SAN DIEGO,CA,92115.0,SAN DIEGO,,(619) 286-3583
SILVERCREST GUEST HOME,RESIDENTIAL CARE ELDERLY,JOSEPHINE I. PADILLA,"PADILLA, JOSEPHINE I.",8236 WATERVIEW COURT,SPRING VALLEY,CA,91977.0,SAN DIEGO,,(619) 475-6459
SILVERGATE FALLBROOK RETIREMENT RESIDENCE,RESIDENTIAL CARE ELDERLY,PATRICIA A MARTINEZ,"AMERICARE HEALTH & RETIREMENT INC.,",420 ELBROOK DRIVE,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 728-8880
ALL FOR SENIORS,RESIDENTIAL CARE ELDERLY,CONSUELO BANTING,"ABITRIA, M.DONNA U.",10251 TRAILS END CIRCLE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 433-7382
SIENA HOME CARE,RESIDENTIAL CARE ELDERLY,"LIMPIN, ALEXANDER","REAL, NORBERTA",415 S. SIENA STREET,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 472-5912
DITA RESIDENTIAL CARE FACILITY,RESIDENTIAL CARE ELDERLY,BERNARDITA CABRERA,BERNARDITA R.CABRERA,303 DALEGROVE LANE,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 267-8270
"HILLSIDE GARDEN II, RCFE",RESIDENTIAL CARE ELDERLY,JASNA POPOVICH,"TWILIGHT,INC.",2541 ABEDUL STREET,CARLSBAD,CA,92009.0,SAN DIEGO,,(760) 438-3407
"EVENING SHADE MANOR,INC.",RESIDENTIAL CARE ELDERLY,PATSY A. FOSTER,"EVENING SHADE MANOR,INC.",386 SANDY STREET,EL CAJON,CA,92020.0,SAN DIEGO,,(619) 444-2282
ANNE'S PLACE II,RESIDENTIAL CARE ELDERLY,ANNA OSBORNE,"OSBORNE, ANA S.",2690 MARY LANE PLACE,ESCONDIDO,CA,92025.0,SAN DIEGO,,(760) 522-1989
GOOD SAMARITAN RETIREMENT HOME,RESIDENTIAL CARE ELDERLY,SUSAN SORENSEN,"CHALDEAN SISTERS, DAUGHTERS OF MARY IMMACULATE C.",1515 JAMACHA WAY,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 590-1515
EAGLES NEST RETIREMENT RANCH,RESIDENTIAL CARE ELDERLY,MARIA C. RICHLEY,MARIA C. RICHLEY,2100 ZACHARY GLEN LANE,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 739-9994
CASA DE CASTRO II,RESIDENTIAL CARE ELDERLY,CHERYL CASTRO,CHERYL MONTEMAYOR CASTRO,7766 PRAIRIE MOUND WAY,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 475-7525
"VELASCO HOMES #5, THE",RESIDENTIAL CARE ELDERLY,"SANFORD, LAILANI JOY",MARCELINA R. VELASCO,1564 MALTA AVENUE,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 476-7011
VETERANS HOME CHULA VISTA,RESIDENTIAL CARE ELDERLY,KATHRYN GABRIEL,VETERANS HOME OF CALIFORNIA - CHULA VISTA,700 EAST NAPLES COURT,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 205-1154
LUCY'S PLACE,RESIDENTIAL CARE ELDERLY,LUCIA B.TOTANES,LUCIA B. TOTANES,4770 ELM TREE DRIVE,OCEANSIDE,CA,92056.0,SAN DIEGO,,(760) 806-3873
AURY'S HOME CARE,RESIDENTIAL CARE ELDERLY,AURY MCDANIEL,MORAGA-HOPE & MACDANIEL PARTNERSHIP,1068 CAMINO MIEL,CHULA VISTA,CA,91910.0,SAN DIEGO,,(619) 656-9798
BROOKDALE PLACE OF SAN MARCOS,RESIDENTIAL CARE ELDERLY,"PRESTON, MARIO",BLC-BROOKDALE PLACE OF SAN MARCOS LP,1590 W SAN MARCOS BLVD,SAN MARCOS,CA,92078.0,SAN DIEGO,,(760) 471-9904
CASA DEL SOL,RESIDENTIAL CARE ELDERLY,VIDA DACANAY,"DACANAY, VIDA",4290 LAYLA WAY,SAN DIEGO,CA,92154.0,SAN DIEGO,,(619) 662-1979
GALE'S GARDEN,RESIDENTIAL CARE ELDERLY,NICOLE MORA,"MORA, NICOLE",1127 GALE STREET,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 745-6844
WOODLAND BORDEN CARE,RESIDENTIAL CARE ELDERLY,MIRJANA VUKOVICH,"VUKOVICH, MIRJANA",819 WULFF STREET,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 744-4829
SUNRISE AT LA COSTA,RESIDENTIAL CARE ELDERLY,JENNIFER ORTEGA,AL I/LA COSTA SENIOR HSG; SUNRISE SENIOR LVG MGT,7020 MANZANITA ST,CARLSBAD,CA,92008.0,SAN DIEGO,,(760) 930-0060
TWIN OAKS GARDEN II,RESIDENTIAL CARE ELDERLY,SNEZANA LUKIC,"LUKIC, SNEZANA",1961 EDWIN LANE,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 471-8704
HILLTOP COUNTRY ESTATE,RESIDENTIAL CARE ELDERLY,RUBY RIVEREO DY,"DY, RUBY RIVERO",28661 MEADOW GLEN WAY WEST,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 749-9122
"SERRA MESA GUESTS HOME, LLC",RESIDENTIAL CARE ELDERLY,EVELYN MAGNO SALAZAR,"SERRA MESA GUESTS HOME, LLC",8693 CELESTINE AVENUE,SAN DIEGO,CA,92123.0,SAN DIEGO,,(858) 576-9701
FAMILY RESORT REST HOME INC.,RESIDENTIAL CARE ELDERLY,NELLY M.CUSTODIA,FAMILY RESORT REST HOME INC.,3014 EL KU AVENUE,ESCONDIDO,CA,92025.0,SAN DIEGO,,(760) 489-0415
ALTA VISTA MANOR,RESIDENTIAL CARE ELDERLY,ANNA WILSON,"WILSON, JOHN",625 MARAZON LANE,VISTA,CA,92083.0,SAN DIEGO,,(760) 295-0506
"LEXINGTON HOUSE, LLC",RESIDENTIAL CARE ELDERLY,HAN ASOY,"LEXINGTON HOUSE, LLC",180 W. LEXINGTON,EL CAJON,CA,92021.0,SAN DIEGO,,(619) 401-7528
SUNBEAM HOME CARE #2,RESIDENTIAL CARE ELDERLY,DONNALYN M.PURIFICACION,SUNBEAM HOME INC.,4670 TWAIN AVENUE,SAN DIEGO,CA,92120.0,SAN DIEGO,,(619) 255-8326
CITRUS GARDEN RESIDENTIAL CARE,RESIDENTIAL CARE ELDERLY,BRECK ALLEN,"ALLEN, BRECKENRIDGE & ANTONINA INCHOCO",704 VIA LADERA,ESCONDIDO,CA,92029.0,SAN DIEGO,,(760) 739-1061
FAIRWINDS - IVEY RANCH,RESIDENTIAL CARE ELDERLY,"SOMMER, JESSICA",OSID LLC: LEISURE CARE LLC,4490 MESA DR,OCEANSIDE,CA,92056.0,SAN DIEGO,,(760) 439-8090
ANGEL'S GUEST HOME #1,RESIDENTIAL CARE ELDERLY,"JENKINS, PATRICIA","MCEVOY, CATHERINE D.",9208 BELLAGIO RD,SANTEE,CA,92071.0,SAN DIEGO,,(619) 258-2013
FOREST VIEW GUEST HOME,RESIDENTIAL CARE ELDERLY,"DILLARD-BENDER, CAREY M.","DILLARD-BENDER, CAREY M.",1145 EVERGREEN LANE,VISTA,CA,92084.0,SAN DIEGO,,(760) 945-4779
MISSION HOME III,RESIDENTIAL CARE ELDERLY,"CURMAK, CEREN","CURMAK, GUNNER",2493 MELBOURNE DRIVE,SAN DIEGO,CA,92123.0,SAN DIEGO,,(858) 560-7676
"TROPICAL VILLA, THE",RESIDENTIAL CARE ELDERLY,TRINA TOMLINSON,"TOMLINSON, TRINA",4951 CHALET DR,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 535-8588
HIDDEN MEADOWS RESIDENTIAL HOME CARE,RESIDENTIAL CARE ELDERLY,MONINA ARJONA,"FORTUNE FINDER 2000, INC",27806 DOGWOOD GLEN,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 751-8575
A PLUS LOVING HOMES,RESIDENTIAL CARE ELDERLY,"PENA, ROBERT D.","A PLUS CARE SERVICES, INC",10584 FUERTE DR,LA MESA,CA,91941.0,SAN DIEGO,,(619) 328-5731
PACIFICA SENIOR LIVING POWAY,RESIDENTIAL CARE ELDERLY,CAMERON AZEMIKHAH,"POWAY RHF HOUSING, INC.; CA SENIOR LIVING MGMT LLC",12750 GATEWAY PARK ROAD,POWAY,CA,92064.0,SAN DIEGO,,(858) 451-9933
ROYAL GARDEN GUEST HOME,RESIDENTIAL CARE ELDERLY,RODOLFO TABLADILLO,"TABLADILLO, EDNA",39 G STREET,CHULA VISTA,CA,91910.0,SAN DIEGO,,(619) 420-0830
"SERRA MESA GUESTS HOME III, LLC",RESIDENTIAL CARE ELDERLY,"SALAZAR, EVELYN","SERRA MESA GUESTS HOME III, LLC",3008 MELBOURNE DR,SAN DIEGO,CA,92123.0,SAN DIEGO,,(858) 277-6515
HUNTINGTON MANOR,RESIDENTIAL CARE ELDERLY,"DERAFERA, TESS","HUNTINGTON MANOR, INC",14755 BUDWIN LANE,POWAY,CA,92064.0,SAN DIEGO,,(858) 748-3381
VISTA ROYAL ASSISTED LIVING,RESIDENTIAL CARE ELDERLY,"DJORDJEVIC, SASA","DJORDJEVIC, SASA",2336 VISTA ROYAL,VISTA,CA,92084.0,SAN DIEGO,,(760) 598-1435
PARADISE VALLEY MANOR,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,LANDON BURRUP,"STERLING CARE, INC.",2575 E. EIGHTH STREET,NATIONAL CITY,CA,91950.0,SAN DIEGO,,(619) 470-6700
MARY KATHERINE'S HOME IV,RESIDENTIAL CARE ELDERLY,KELSEY ROSAS-SIMMONS,"KELSCH, ALVIDALE A. AND BAUN, ROSALINA",1205 SUNSET HEIGHTS ROAD,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 415-6348
TCB RCFE,RESIDENTIAL CARE ELDERLY,TEOFILA C BUCHANAN,"TCB BOARD & CARE, INC.",8506 MIGUEL VISTA PLACE,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 470-7402
EAGLES NEST RETIREMENT RANCH IV,RESIDENTIAL CARE ELDERLY,"RICHLEY, MARIA C.","RICHLEY, MARIA C.",2113 DREW ROAD,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 415-1252
TANGEM GUEST HOME,RESIDENTIAL CARE ELDERLY,"ALEGRE, GEMMA T.",TANGEM LLC,6640 PARADISE CRESTVIEW WAY,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 434-9073
HUNTINGTON HOUSE,RESIDENTIAL CARE ELDERLY,PHILIP BUTZEN,"HUNTINGTON MANOR, INC.",14805 BUDWIN LANE,POWAY,CA,92064.0,SAN DIEGO,,(858) 513-0589
SANTA MARTHA RESIDENTIAL,RESIDENTIAL CARE ELDERLY,"KELLY, FLORA M","KELLY, FLORA M.",3739 MILLIKIN AVE,SAN DIEGO,CA,92122.0,SAN DIEGO,,(858) 999-0278
DEL CERRO MANOR II,RESIDENTIAL CARE ELDERLY,"BARTH, BENJAMIN","NONA ENTERPRISES, INC.",7232 GLENFLORA AVENUE,SAN DIEGO,CA,92119.0,SAN DIEGO,,(619) 741-7667
ANGEL'S TOUCH II,RESIDENTIAL CARE ELDERLY,LUZ VELASCO,"VELASCO, LUZ PILIPINAS T.",138 BELLERIVE DR,VISTA,CA,92084.0,SAN DIEGO,,(760) 715-0529
EMMAUS CARE I,RESIDENTIAL CARE ELDERLY,JEANETTE MONILLAS,"EMMAUS CARE, INC.",8738 COVINA STREET,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 566-4625
EMMAUS CARE II,RESIDENTIAL CARE ELDERLY,JEANETTE MONILLAS,"EMMAUS CARE, INC.",8748 COVINA STREET,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 831-1529
CANYON HILLS HOME CARE,RESIDENTIAL CARE ELDERLY,AURORA ONG,"CANYON HILLS HOME CARE, INC.",2657 CRISIE LANE,ESCONDIDO,CA,92025.0,SAN DIEGO,,(442) 248-8776
LILY OF THE VALLEY II,RESIDENTIAL CARE ELDERLY,RODELIO AQUINO,"MATHEWS, CHRISTINE P.",11419 WESTONHILL DRIVE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 761-6523
GLENBROOK ASSISTED LIVING,RESIDENTIAL CARE ELDERLY,"HARNESS, SADIE",GLENBROOK HC LLC/LIFE SERVICES LLC,1950 CALLE BARCELONA,CARLSBAD,CA,92009.0,SAN DIEGO,,(760) 704-6800
CORAS BOARD & CARE,RESIDENTIAL CARE ELDERLY,CORAZON G. GUICO,"GUICO, CORAZON G.",811 ELKELTON BLVD.,SPRING VALLEY,CA,91977.0,SAN DIEGO,,(619) 337-1546
ANGEL GENESIS GUEST HOME,RESIDENTIAL CARE ELDERLY,EMILIE C. WINLAND,EMILIE C. WINLAND,9166 CAMINO LAGO VISTA,SPRING VALLEY,CA,91977.0,SAN DIEGO,,(619) 434-4177
OPALEC HOME CARE,RESIDENTIAL CARE ELDERLY,"OPALEC, DESIREE","OPALEC, LILIA",116 LAUSANNE DRIVE,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 262-7172
MOUNTAIN VIEW HEALTHCARE,RESIDENTIAL CARE ELDERLY,SONYA KARPAL,SAN DIEGO HEALTHCARE ENTERPRISES INC.,1404 JAMACHA ROAD,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 588-8045
EMERALD CARE MANOR,RESIDENTIAL CARE ELDERLY,JEROLYN BANDOY,"BANDOY, JEROLYN",2605 EMERALD PLACE,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 743-5813
LAKE MURRAY HEALTH CARE CENTER,RESIDENTIAL CARE ELDERLY,LOURDES G GONZALES,LAKE MURRAY HEALTHCARE LLC.,7867 LAKE ANDRITA AVENUE,SAN DIEGO,CA,92119.0,SAN DIEGO,,(619) 464-5640
SAN MARCOS COTTAGE,RESIDENTIAL CARE ELDERLY,BILJANA RIBICH,"RIBICH, BILJANA",1326 GRANITE ROAD,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 891-0328
REGENCY FALLBROOK,RESIDENTIAL CARE ELDERLY,KARI MORENO,"REGENCY FALLBROOK, LLC",609 E.ELDER STREET,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 728-8504
PEPPERTREE GUEST HOME II,RESIDENTIAL CARE ELDERLY,MARIO G. CAGAYAT,"CAGAYAT, ADELAIDA D.",8950 JOHNSON DRIVE,LA MESA,CA,91941.0,SAN DIEGO,,(619) 460-8155
VISTA PALM RESIDENTIAL FACILITY,RESIDENTIAL CARE ELDERLY,"GUBATON, YOLANDA R","GUBATON, YOLANDA R.",1181 EUCALYPTUS AVE,VISTA,CA,92084.0,SAN DIEGO,,(760) 940-4221
GOLDEN SAINTS HOME,RESIDENTIAL CARE ELDERLY,LEONARDO SIMSUANGCO,"SIMSUANGCO, LEONARDO E. & CHONA J.",2555 HOPKINS ST,SAN DIEGO,CA,92139.0,SAN DIEGO,,(619) 856-5033
AVALON PALMS,RESIDENTIAL CARE ELDERLY,"BARFIELD, JULIANA","AVALON PALMS, INC",3271 INNUIT AVE,SAN DIEGO,CA,92117.0,SAN DIEGO,,(858) 775-5918
PARADISE RESIDENTIAL CARE FACILITY,RESIDENTIAL CARE ELDERLY,FATTANEH MOGHADAM-YEKTA,"PARADISE RCFE, INC.",1581 SYCAMORE DR,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 728-1900
J & M HAPPY GUEST HOME,RESIDENTIAL CARE ELDERLY,MARIA DELGADO,"DELGADO, MARIA EROLYN",10264 AMBASSADOR AVE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 693-3428
ALTA VIEW MANOR,RESIDENTIAL CARE ELDERLY,ELENA M. CALIBUYOT,"CALIBUYOT, ARMANDO A. & ELENA M.",1727 TOBACCO ROAD,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 745-4479
FALLBROOK GARDENS LTD,RESIDENTIAL CARE ELDERLY,TOM L. TOTANES,FALLBROOK GARDENS LIMITED,1810 E. ALVARADO,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 723-0089
SECURE SENIORS,RESIDENTIAL CARE ELDERLY,SANDY KRASOVEC,KRASOVEC INC.,836 EAGLES NEST GLEN,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 746-5123
JOY & JAY HOME CARE,RESIDENTIAL CARE ELDERLY,ANA OSBORNE,"ABRIGO, ALAN EDANO & NANCY EDNACOT",12946 AMARANTH ST,SAN DIEGO,CA,92129.0,SAN DIEGO,,(858) 240-7883
OCEAN BREEZE GUEST HOME,RESIDENTIAL CARE ELDERLY,CRYSTAL MALICSI,LOLITA MALICSI,5120 FRAZEE ST,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 941-1599
PASEO GUEST HOME,RESIDENTIAL CARE ELDERLY,"GIL G. SANTILLA, JR","GIL G. SANTILLA, JR",13597 PASEO CARDIEL,SAN DIEGO,CA,92129.0,SAN DIEGO,,(858) 780-2892
VMB ULTIMATE CARE,RESIDENTIAL CARE ELDERLY,MARTCELA MARCELO,"BUCATCAT, VIRGIL P.",344 E 27TH ST,NATIONAL CITY,CA,91950.0,SAN DIEGO,,(619) 434-4565
BROOKDALE OCEANSIDE,RESIDENTIAL CARE ELDERLY,CANDI LAIRD,EMERITUS PROPERTIES XVI INC; EMERITUS CORPORATION,3524 LAKE BLVD,OCEANSIDE,CA,92056.0,SAN DIEGO,,(760) 945-1811
SAN CARLOS CHATEAU,RESIDENTIAL CARE ELDERLY,REDENTOR P. SESE,REDENTOR P. & MARIA VICTORIA J. SESE,6915 GLENFLORA AVE,SAN DIEGO,CA,92119.0,SAN DIEGO,,(619) 463-5757
LA COSTA GOLF RCFE,RESIDENTIAL CARE ELDERLY,JASNA POPOVICH,TWILIGHT INC.,2702 LA COSTA AVE,CARLSBAD,CA,92009.0,SAN DIEGO,,(760) 944-1900
CALLE DE VIDA TIERRASANTA TOO,RESIDENTIAL CARE ELDERLY,JANET GEMMELL,CALLE DE VIDA CORPORATION,4745 CALLE DE VIDA,SAN DIEGO,CA,92124.0,SAN DIEGO,,(858) 694-0265
SILVER TREE VILLA,RESIDENTIAL CARE ELDERLY,MOHAMMAD ARABSHAHI,"ARABSHAHI, MOHAMMAD",1592 SILVER TREE LN,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 739-8393
COUNTRY CLUB MANOR,RESIDENTIAL CARE ELDERLY,MIRJANA BUJOSEVIC,MIRJANA BUJOSEVIC,2042 N. NUTMEG ST,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 294-1655
PASCUA RCFE,RESIDENTIAL CARE ELDERLY,JESUSA PASCUA,"PASCUA, REYNALDO & JESUSA",1268 STAMEN ST,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 266-0209
OLIVENHAIN GUEST HOME,RESIDENTIAL CARE ELDERLY,KAREN KANAN,LIFE ENHANCEMENT THERAPIES,350 COLE RANCH ROAD,ENCINITAS,CA,92024.0,SAN DIEGO,,(760) 753-5082
"BOSWORTH GARDENS, RCFE",RESIDENTIAL CARE ELDERLY,DYNA R. JONES,DYNA ROSE & KEVIN DANIEL JONES,1340 BOSWORTH ST,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 588-5843
DEL CERRO MANOR,RESIDENTIAL CARE ELDERLY,BENJAMIN D. BARTH,"NONA ENTERPRISES, INC",6667 WANDERMERE CT,SAN DIEGO,CA,92120.0,SAN DIEGO,,(619) 741-5232
GOLDEN SUNSET RESIDENTIAL,RESIDENTIAL CARE ELDERLY,MIGUEL A MALONE,BO-MARG LLC,7541 MILKY WAY POINT,SAN DIEGO,CA,92120.0,SAN DIEGO,,(619) 794-2889
TOMAS RESIDENTIAL CARE,RESIDENTIAL CARE ELDERLY,NORMA TOMAS,ABRAHAM D. TOMAS,6344 JOUGLARD ST,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 773-6091
SERENE SUNSET I,RESIDENTIAL CARE ELDERLY,ANDRZEJ W. KOZAK,SERENE SUNSET INC.,1233 CRESTHILL RD,EL CAJON,CA,92021.0,SAN DIEGO,,(619) 985-2054
TWIN OAKS MANOR,RESIDENTIAL CARE ELDERLY,LOLITA V. GATMAITAN,"GATMAITAN, LOLITA V.",1719 MEDINAH,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 798-1588
SANTA MARTHA RESIDENTIAL III,RESIDENTIAL CARE ELDERLY,MARTHA KELLY,"KELLY, MARTHA",5706 TULANE ST,SAN DIEGO,CA,92122.0,SAN DIEGO,,(858) 642-0572
TENDER LOVING CARE GUEST HOME,RESIDENTIAL CARE ELDERLY,VICTORIA S. LEGASPI,"LEGASPI, VICTORIA S.",1430 SHERYL LN,NATIONAL CITY,CA,91950.0,SAN DIEGO,,(619) 399-3552
CANYON VIEW TERRACE,RESIDENTIAL CARE ELDERLY,"NAPA, IMELDA","NAPA, IMELDA",11171 BATAVIA CIR,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 653-3947
DEER HILL ESTATES,RESIDENTIAL CARE ELDERLY,KARI WINTERS,"WINTERS, KEVIN AND KARI",16925 DEER HILL ESTATES,LAKESIDE,CA,92040.0,SAN DIEGO,,(858) 748-5455
MARY KATHERINE'S HOME I,RESIDENTIAL CARE ELDERLY,ROSALINA BAUN,"KELSCH, ALVIDALE & BAUN ROSALINA",1540 DARLING,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 735-5162
CASA DEL CIELO,RESIDENTIAL CARE ELDERLY,VIRGILIA REBOSURA,"REBOSURA, VIRGILIA O.",6173 ADELAIDE AVE,SAN DIEGO,CA,92115.0,SAN DIEGO,,(619) 286-2794
SARASONA HOME CARE,RESIDENTIAL CARE ELDERLY,ESTHER V. CAMAGAY,"CAMAGAY, ESTHER V.",3717 SARASONA WAY,BONITA,CA,91902.0,SAN DIEGO,,(619) 434-6998
OCEANSIDE REST HOME II,RESIDENTIAL CARE ELDERLY,SIERA NAVASAK,KHAMSY SIHARATH,15 SHASTA COURT,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 722-8503
SENIOR CARE & SUPERVISION,RESIDENTIAL CARE ELDERLY,"PAJA, RUBIROSA","ABITRIA, M. DONNA U.",8231 CASA BLANCA PLACE,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 566-9495
