,source_file,ein,org_name,org_type,website,phone,tax_year,address_line1,city,state,zip,county,full_address,rev_cy,assets_eoy,principal_name,all_emails,general_emails,misc_staff_emails,website_contact_form,linkedin,instagram,facebook
481,XML/202510579349301211_public.xml,823667413,Palbar Ling Center,San Diego Nonprofit,https://www.palbarling.org/,6194503704,2025,3264 West Virgo Road,San Diego,CA,92105,San Diego County,"3264 West Virgo Road, San Diego, CA, 92105",206296.0,534717.0,Tsering Motup,sales@example.com,info@palbarling.org,sales@example.com,https://www.palbarling.org/contact-us/ ,,https://www.instagram.com/palbarling,https://www.facebook.com/palbar.ling.9
482,XML/202532969349300643_public.xml,237173063,Palo Verde Ranch Homeowners,San Diego Nonprofit,PALOVERDERANCH.NET,8584950900,2025,9665 Chesapeake Drive Suite 300,San Diego,CA,92123,San Diego County,"9665 Chesapeake Drive Suite 300, San Diego, CA, 92123",743857.0,1394562.0,Adam Whitlock,"staff@paloverderanch.net, mockingbirdsing@hotmail.com, Whitlock_36542@yahoo.com, pvrhoasc@gmail.com, facilities@paloverderanch.net, jurgheuberger@gmail.com, draprilkoljonen@gmail.com",,"staff@paloverderanch.net, mockingbirdsing@hotmail.com, Whitlock_36542@yahoo.com, pvrhoasc@gmail.com, facilities@paloverderanch.net, jurgheuberger@gmail.com, draprilkoljonen@gmail.com",https://paloverderanch.net/contact-us.html ,,,
483,XML/202510239349300636_public.xml,330477390,Paloma Del Sol Association,San Diego Nonprofit,PALOMADELSOLHOA.NABRNETWORK.COM,8582774305,2025,8775 Aero Drive 335,San Diego,CA,92123,San Diego County,"8775 Aero Drive 335, San Diego, CA, 92123",2930600.0,3930921.0,Lacey Golling,palomadelsol@packard-1.com,,palomadelsol@packard-1.com,,,,
484,XML/202513019349301741_public.xml,953691162,Paralyzed Veterans Of America Cal-Diego Chapter,San Diego Nonprofit,WWW.CALDIEGOPVA.ORG,8584501443,2025,3350 La Jolla Village Drive Ste 1A1,San Diego,CA,92161,San Diego County,"3350 La Jolla Village Drive Ste 1A1, San Diego, CA, 92161",437911.0,1222848.0,Jesse Robinson,"robertk@pva.org, ChristianA@PVA.org",info@caldiegopva.org,"robertk@pva.org, ChristianA@PVA.org",https://www.caldiegopva.org/contact ,,,https://www.facebook.com/profile.php?id=61563919079105
485,XML/202521249349300407_public.xml,812835262,Parca,California Nonprofit ,http://www.parca.org/,4842629612,2025,503 Sandy Bank Road,Media,PA,190631334,San Mateo County,"503 Sandy Bank Road, Media, PA, 190631334",79487.0,46789.0,Steven Smith,parca@parca.org,,parca@parca.org,http://www.parca.org/contact ,https://www.linkedin.com/company/30660128/admin/feed/posts/,https://www.instagram.com/PARCAorg/,https://www.facebook.com/PARCA.org/
486,,,Pasadena Society Of Artists,California Nonprofit ,http://www.pasadenasocietyofartists.org/,805.966.3310,,Po Box 90074 ,Pasadena,CA,,Los Angeles County,"Po Box 90074 , Pasadena, CA",,,Nan,"VicePresident@PasadenaSocietyofArtists.org, MemberNews@PasadenaSocietyofArtists.org, newsletter@PasadenaSocietyofArtists.org, MembersAtLarge@PasadenaSocietyofArtists.org, Newsletter@PasadenaSocietyofArtists.org, Historian@PasadenaSocietyofArtists.org, MemberNews@pasadenasocietyofartists.org, News@PasadenaSocietyofArtists.org, secretary@PasadenaSocietyofArtists.org, hospitality@PasadenaSocietyofArtists.org, Grants@PasadenaSocietyofArtists.org, Fundraising@PasadenaSocietyofArtists.org, corresponding@PasadenaSocietyofArtists.org, PastPresident@PasadenaSocietyofArtists.org, Secretary@PasadenaSocietyofArtists.org, news@PasadenaSocietyofArtists.org, membership@PasadenaSocietyofArtists.org, President@PasadenaSocietyofArtists.org, fundraising@PasadenaSocietyofArtists.org, grants@PasadenaSocietyofArtists.org, Corresponding@PasadenaSocietyofArtists.org, Socialmedia@pasadenasocietyofartists.org, Exhibitions@PasadenaSocietyofArtists.org, programs@pasadenasocietyofartists.org, exhibitions@PasadenaSocietyofArtists.org, Programs@PasadenaSocietyofArtists.org, historian@PasadenaSocietyofArtists.org, MembersAtLarge@pasadenasocietyofartists.org, WebManager@PasadenaSocietyofArtists.org, Membership@PasadenaSocietyofArtists.org, Hospitality@PasadenaSocietyofArtists.org, Admin@PasadenaSocietyofArtists.org",info@PasadenaSocietyofArtists.org,"VicePresident@PasadenaSocietyofArtists.org, MemberNews@PasadenaSocietyofArtists.org, newsletter@PasadenaSocietyofArtists.org, MembersAtLarge@PasadenaSocietyofArtists.org, Newsletter@PasadenaSocietyofArtists.org, Historian@PasadenaSocietyofArtists.org, MemberNews@pasadenasocietyofartists.org, News@PasadenaSocietyofArtists.org, secretary@PasadenaSocietyofArtists.org, hospitality@PasadenaSocietyofArtists.org, Grants@PasadenaSocietyofArtists.org, Fundraising@PasadenaSocietyofArtists.org, corresponding@PasadenaSocietyofArtists.org, PastPresident@PasadenaSocietyofArtists.org, Secretary@PasadenaSocietyofArtists.org, news@PasadenaSocietyofArtists.org, membership@PasadenaSocietyofArtists.org, President@PasadenaSocietyofArtists.org, fundraising@PasadenaSocietyofArtists.org, grants@PasadenaSocietyofArtists.org, Corresponding@PasadenaSocietyofArtists.org, Socialmedia@pasadenasocietyofartists.org, Exhibitions@PasadenaSocietyofArtists.org, programs@pasadenasocietyofartists.org, exhibitions@PasadenaSocietyofArtists.org, Programs@PasadenaSocietyofArtists.org, historian@PasadenaSocietyofArtists.org, MembersAtLarge@pasadenasocietyofartists.org, WebManager@PasadenaSocietyofArtists.org, Membership@PasadenaSocietyofArtists.org, Hospitality@PasadenaSocietyofArtists.org, Admin@PasadenaSocietyofArtists.org",https://www.pasadenasocietyofartists.org/about/contact_us.html ,,https://www.instagram.com/pasadenasocietyofartists/,https://www.facebook.com/PasadenaSocietyofArtists/
487,XML/202531149349302073_public.xml,952157559,Pathfinders Of San Diego,San Diego Nonprofit,PATHFINDERSRECOVERY.ORG,6192601605,2025,2621 University Avenue,San Diego,CA,92104,San Diego County,"2621 University Avenue, San Diego, CA, 92104",2641753.0,4769427.0,Sean Verner,WeCare@FromYouFlowers.com,,WeCare@FromYouFlowers.com,,,https://www.instagram.com/fromyouflowers/,https://www.facebook.com/fromyouflowers/
488,XML/202511339349306431_public.xml,463279805,Plumbing-Heating-Cooling Contractors Academy Of San Diego,San Diego Nonprofit,www.phccsd.org,8586933855,2025,9920 Scripps Lake Dr 102,San Diego,CA,92131,San Diego County,"9920 Scripps Lake Dr 102, San Diego, CA, 92131",457689.0,333220.0,Taylor Bray,"academy@phccsd.org, training@phccsd.org, yjpalmer@fieldlogix.com, ThomasL6@autonation.com",admin@phccsd.org,"academy@phccsd.org, training@phccsd.org, yjpalmer@fieldlogix.com, ThomasL6@autonation.com",https://www.phccsd.org/contact-us ,,https://www.instagram.com/phccsandiego/,https://www.facebook.com/Phccsd
489,XML/202500929349301400_public.xml,871401636,Policy & Innovation Center,San Diego Nonprofit,WWW.THINKPIC.ORG,6192352300,2025,2508 Historic Decatur Road 120,San Diego,CA,92106,San Diego County,"2508 Historic Decatur Road 120, San Diego, CA, 92106",4491002.0,3977227.0,James Howell,"mariah@jwalcher.com, olivia@jwalcher.com",info@thinkpic.org,"mariah@jwalcher.com, olivia@jwalcher.com",https://thinkpic.org/contact/ ,https://www.linkedin.com/company/san-diego-regional-policy-innovation-center,,
490,XML/202511329349306521_public.xml,205672456,Pq-Ne Action Group,San Diego Nonprofit,SAVEPQ.ORG,6199726880,2025,14624 Wye Street,San Diego,CA,92129,San Diego County,"14624 Wye Street, San Diego, CA, 92129",19142.0,611569.0,Stephan Haight,"jpiercey@sbcglobal.net, pqneactiongroup@gmail.com",,"jpiercey@sbcglobal.net, pqneactiongroup@gmail.com",https://savepq.org/contact ,,,https://www.facebook.com/PQNEActionGroup
491,XML/202503009349300540_public.xml,330617741,Pro Kids Golf Academy Inc,San Diego Nonprofit,WWW.THEFIRSTTEESANDIEGO.ORG,6195827884,2025,4085 52Nd Street,San Diego,CA,92105,San Diego County,"4085 52Nd Street, San Diego, CA, 92105",4021969.0,9914674.0,Mark Andrews,frontdesk@prokidsonline.org,,frontdesk@prokidsonline.org,https://thefirstteesandiego.org/about/contact-us/ ,,https://www.instagram.com/prokidsgolf/?hl=en,
492,XML/202511289349302911_public.xml,455534192,Probate Attorneys Of San Diego,San Diego Nonprofit,WWW.SDPROBATEATTORNEYS.ORG,6192328377,2025,1550 Hotel Cir N 300,San Diego,CA,92108,San Diego County,"1550 Hotel Cir N 300, San Diego, CA, 92108",245358.0,401491.0,Nan,sdprobateattorneys@gmail.com,,sdprobateattorneys@gmail.com,,,,
493,XML/202511369349300016_public.xml,273752032,Project 11,San Diego Nonprofit,WWW.PROJECTONEONE.ORG,6192277222,2025,2738 Wardlow Ave,San Diego,CA,92154,San Diego County,"2738 Wardlow Ave, San Diego, CA, 92154",224183.0,0.0,Regina Gamboa,projectoneone@yahoo.com,,projectoneone@yahoo.com,,,https://www.instagram.com/magnolia_project11/?igshid=MzRlODBiNWFlZA%3D%3D,https://www.facebook.com/projectoneone.org
494,XML/202522239349301592_public.xml,952248462,Project Concern International,San Diego Nonprofit,WWW.PCIGLOBAL.ORG,8582799690,2025,5151 Murphy Canyon Road 320,San Diego,CA,92123,San Diego County,"5151 Murphy Canyon Road 320, San Diego, CA, 92123",3175471.0,1949336.0,Carrie Hessler Radelet,media@globalcommunities.org,,media@globalcommunities.org,https://globalcommunities.org/contact-us/ ,https://www.linkedin.com/legal/privacy-policy,https://www.instagram.com/globalcommunities/,https://www.facebook.com/globalcommunitiesHQ
495,XML/202423589349301082_public.xml,330188490,Prophet World Beat Productions,San Diego Nonprofit,WORLDBEATCENTER.ORG,,2025,2100 Park Boulevard,San Diego,CA,92101,San Diego County,"2100 Park Boulevard, San Diego, CA, 92101",241831.0,81140.0,Ruben Seja,"volunteers@worldbeatcenter.org, publicity@worldbeatcenter.org, events@worldbeatcenter.org, outreach@worldbeatcenter.org, makeda@worldbeatcenter.org",,"volunteers@worldbeatcenter.org, publicity@worldbeatcenter.org, events@worldbeatcenter.org, outreach@worldbeatcenter.org, makeda@worldbeatcenter.org",https://www.worldbeatcenter.org/contact-us/ ,,https://www.instagram.com/worldbeatcenter/?hl=en,https://www.facebook.com/WorldBeatCulturalCenter
496,XML/202503219349324095_public.xml,330188490,Prophet World Beat Productions,San Diego Nonprofit,WORLDBEATCENTER.ORG,6192301190,2025,2100 Park Boulevard,San Diego,CA,92101,San Diego County,"2100 Park Boulevard, San Diego, CA, 92101",1043165.0,523938.0,Ruben Seja,"volunteers@worldbeatcenter.org, publicity@worldbeatcenter.org, events@worldbeatcenter.org, outreach@worldbeatcenter.org, makeda@worldbeatcenter.org",,"volunteers@worldbeatcenter.org, publicity@worldbeatcenter.org, events@worldbeatcenter.org, outreach@worldbeatcenter.org, makeda@worldbeatcenter.org",https://www.worldbeatcenter.org/contact-us/ ,,https://www.instagram.com/worldbeatcenter/?hl=en,https://www.facebook.com/WorldBeatCulturalCenter
497,XML/202533189349315118_public.xml,951920514,Psc,San Diego Nonprofit,www.psc411.com,8586212313,2025,9880 Via Pasar Ste F,San Diego,CA,92126,San Diego County,"9880 Via Pasar Ste F, San Diego, CA, 92126",2296263.0,1456013.0,Darby Vorce,"moto@psc411.com, cps@psc411.com, wsp@psc411.com",info@psc411.com,"moto@psc411.com, cps@psc411.com, wsp@psc411.com",https://www.psc411.com/contact-us ,https://www.linkedin.com/company/pacific-safety-council,,https://www.facebook.com/pacificsafetycenter/
498,,,Pacific Collegiate Charter School,California Nonprofit ,http://www.pacificcollegiate.com/,3108228392,,3004 Mission Street ,Oakland,CA,,Santa Cruz County,"3004 Mission Street , Oakland, CA",,,Nan,pcs@pcsed.org,,pcs@pcsed.org,,,,
499,XML/202500559349300930_public.xml,941393418,Pajaro Valley Shelter Services,California Nonprofit ,http://www.pvshelter.org/,8317285649,2025,115 Brennan Street,Watsonville,CA,95076,Santa Cruz County,"115 Brennan Street, Watsonville, CA, 95076",1516064.0,5182231.0,Mike Johnson,give@pvshelter.org,,give@pvshelter.org,https://www.pvshelter.org/contact ,,https://www.instagram.com/pvshelter,https://www.facebook.com/195108613901211?ref=embed_page
500,XML/202543219349324379_public.xml,941358297,Palo Alto Humane,California Nonprofit ,http://www.paloaltohumane.org/,6504241901,2025,Po Box 60715,Palo Alto,CA,94306,Santa Clara County,"Po Box 60715, Palo Alto, CA, 94306",522954.0,2949506.0,Andrea Gandolfo,pahs@paloaltohumane.org,,pahs@paloaltohumane.org,https://www.paloaltohumane.org/contact-us/ ,,,https://www.facebook.com/paloaltohumane
501,XML/202523019349302237_public.xml,770186364,Palo Alto Partners In Education,California Nonprofit ,https://papie.org/,6503293990,2025,Po Box 1557,Palo Alto,CA,94302,Santa Clara County,"Po Box 1557, Palo Alto, CA, 94302",5426713.0,364173.0,Erika Buck,"webmaster@papie.org, volunteer@papie.org, donations@papie.org",info@papie.org,"webmaster@papie.org, volunteer@papie.org, donations@papie.org",https://papie.org/contact/ ,,https://www.instagram.com/palo.alto.pie/,https://www.facebook.com/paloaltopie
502,,,"Palomar Family Counseling Service, Inc.",California Nonprofit ,https://palomarfamilycounseling.com/,,,1002 E Grand Ave ,Vista,CA,,San Diego County,"1002 E Grand Ave , Vista, CA",,,Nan,pfcs@pfcs.agency,,pfcs@pfcs.agency,,https://www.linkedin.com/company/palomar-family-counseling-service/,https://www.instagram.com/palomar_family_counseling/,https://www.facebook.com/palomarfamilycounseling
503,,,Palomar Unitarian Universalist Fellowship,California Nonprofit ,http://www.palomaruu.org/,5597932527,,1600 Buena  Drive ,Pls Vrds Pnsl,CA,,San Diego County,"1600 Buena  Drive , Pls Vrds Pnsl, CA",,,Nan,"programs@palomaruu.org, auction@vistauu.org, webmaster@palomaruu.org, building-grounds@vistauu.org, Minister@palomaruu.org, Kathleenmoscato@gmail.com, office@palomaruu.org, da.smith@sbcglobal.net, puufsundayservices@googlegroups.com, bookkeeper@vistauu.org, puuf-board@googlegroups.com",,"programs@palomaruu.org, auction@vistauu.org, webmaster@palomaruu.org, building-grounds@vistauu.org, Minister@palomaruu.org, Kathleenmoscato@gmail.com, office@palomaruu.org, da.smith@sbcglobal.net, puufsundayservices@googlegroups.com, bookkeeper@vistauu.org, puuf-board@googlegroups.com",https://palomaruu.org/contact-us/ ,,,https://www.facebook.com/vistaUU
504,,,Parenting Network Inc,California Nonprofit ,https://parentingnetwork.org/,,,330 N. Johnson St. ,Santa Cruz,CA,,Tulare County,"330 N. Johnson St. , Santa Cruz, CA",,,Nan,"referral@parentingnetwork.org,  referral@parentingnetwork.org",,"referral@parentingnetwork.org,  referral@parentingnetwork.org",https://parentingnetwork.org/contact/ ,,,
505,XML/202511359349312706_public.xml,953900207,Pasadena Conservatory Of Music,California Nonprofit ,http://www.pasadenaconservatory.org/,6266833355,2025,100 N Hill Ave,Pasadena,CA,91106,Los Angeles County,"100 N Hill Ave, Pasadena, CA, 91106",6305314.0,21215232.0,Stephen Mccurry,music@pasadenaconservatory.org,,music@pasadenaconservatory.org,https://pasadenaconservatory.org/contact/ ,,https://www.instagram.com/pasadenaconservatoryofmusic/,https://www.facebook.com/PasadenaConservatoryMusic/
506,,,"Pasadena Meals On Wheels, Inc.",California Nonprofit ,https://www.pasadenamealsonwheels.org/?fbclid=IwAR1ikSzwOm5fsGOZk-BbAtdkyo-cbNzWWLeTgJE08WzlV6ONVrrcmffgpDs,,,500 E Colorado Blvd ,Pasadena,CA,,Los Angeles County,"500 E Colorado Blvd , Pasadena, CA",,,Nan,"pasadenamealsonwheels@gmail.comsubject=Volunteer for Meals on Wheels, pasadenamealsonwheels@gmail.comsubject=Volunteering for Meals on Wheels, pasadenamealsonwheels@gmail.comsubject=PMOW Meal Request, pasadenamealsonwheels@gmail.comsubject=POW Website Inquiry",,"pasadenamealsonwheels@gmail.comsubject=Volunteer for Meals on Wheels, pasadenamealsonwheels@gmail.comsubject=Volunteering for Meals on Wheels, pasadenamealsonwheels@gmail.comsubject=PMOW Meal Request, pasadenamealsonwheels@gmail.comsubject=POW Website Inquiry",,,,
507,XML/202510839349300866_public.xml,952371668,Pathpoint,California Nonprofit ,https://www.pathpoint.org/,8059663310,2025,901 Olive Street,Santa Barbara,CA,93101,Santa Barbara County,"901 Olive Street, Santa Barbara, CA, 93101",37100717.0,42234624.0,Yolanda Bosch,rebecca.bogdanovic@pathpoint.org,info@pathpoint.org,rebecca.bogdanovic@pathpoint.org,https://www.pathpoint.org/contact/ ,,,https://www.facebook.com/pages/PathPoint/153430117423
508,,,People Acting In Community Together (Pact),California Nonprofit ,http://www.pactsj.org/,8183488890,,1100 Shasta Ave Ste 210 ,San Diego,CA,,Santa Clara County,"1100 Shasta Ave Ste 210 , San Diego, CA",,,Nan,pactsj@pactsj.org,,pactsj@pactsj.org,,,https://www.instagram.com/pact_people_acting/?hl=en,https://www.facebook.com/PACTSJ/
509,,,People Assisting The Homeless (Path),California Nonprofit ,http://www.epath.org/,,,1250 Sixth Avenue ,San Rafael,CA,,San Diego County,"1250 Sixth Avenue , San Rafael, CA",,,Nan,"Media@epath.org, pathsandiego@epath.org, pathvolunteers@epath.org, pathsantaclara@epath.org, pathlosangeles@epath.org, giving@epath.org, path@epath.org, pathoc@epath.org",,"Media@epath.org, pathsandiego@epath.org, pathvolunteers@epath.org, pathsantaclara@epath.org, pathlosangeles@epath.org, giving@epath.org, path@epath.org, pathoc@epath.org",https://epath.org/contact/ ,https://www.linkedin.com/company/people-assisting-the-homeless-path/,https://www.instagram.com/pathpartners/,https://www.facebook.com/path.inCA
510,XML/202501159349300845_public.xml,811768753,People With Disabilities Succeeding,California Nonprofit ,http://www.pdsmarin.org/,4154590270,2025,1512 5Th Ave,San Rafael,CA,94901,Marin County,"1512 5Th Ave, San Rafael, CA, 94901",2178164.0,1069255.0,Nan,daniel@pdsmarin.org,,daniel@pdsmarin.org,https://www.pdsmarin.org/contact-us ,,,https://www.facebook.com/PDSMarin/
511,,,Pets Are Wonderful Support/Los Angeles,California Nonprofit ,http://www.pawsla.org/,,,150 W. 24H Street ,San Francisco,CA,,Los Angeles County,"150 W. 24H Street , San Francisco, CA",,,Nan,"zreyes@pawsla.org, SGALLEGOS@PAWSLA.ORG, emunguia@pawsla.org, wgutierres@pawsla.org, rhilary@pawsla.org, mmoya@pawsla.org",info@pawsla.org,"zreyes@pawsla.org, SGALLEGOS@PAWSLA.ORG, emunguia@pawsla.org, wgutierres@pawsla.org, rhilary@pawsla.org, mmoya@pawsla.org",http://www.pawsla.org/contact.html ,,https://www.instagram.com/paws_la/,https://www.facebook.com/PAWSLA/
