EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
453183751,HDP MASON HOUSING CORPORATION,% MICHAEL C PAVCO,1122 BROADWAY STE 300,SAN DIEGO,CA,92101-5629,0,3,3,1000,201109,1,15,0,1,1,202412.0,6,4,1,0,12,4558120.0,430446.0,430446.0,L20,
453252737,ANGELS NEST TLP,,2753 GLASGOW DR,CARLSBAD,CA,92010-6537,0,3,3,1000,201202,1,15,0,1,1,202412.0,6,5,1,0,12,1358634.0,709945.0,709945.0,P70,
453253784,NEW GENERATION WORSHIP CORP,,PO BOX 212875,CHULA VISTA,CA,91921-2875,0,3,3,7000,201202,1,10,0,1,1,,0,0,6,0,12,,,,X20,
453254311,LEARN GROW LEAD,% LIISA BOZINOVIC,3370 DALE ST,SAN DIEGO,CA,92104-4538,0,3,3,1000,201406,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,T50,
453264972,CORONADO COMMUNITY ANIMAL RESCUE & EDUCATION SOCIETY,% GERALD GARMON,PO BOX 181033,CORONADO,CA,92178-1033,0,3,3,1000,201203,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,D20,CORONADOCARES
453267742,ONE DAY TOMORROW INC,% JENNIFER PALMIOTTO,3405 WISTERIA DR,SAN DIEGO,CA,92106-1147,0,3,3,1000,202212,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,F60,
453281923,LA JOLLA PARKS AND BEACHES INCORPORATED,,PO BOX 185,LA JOLLA,CA,92038-0185,0,3,3,1000,201111,1,15,0,1,1,202412.0,4,3,1,0,12,126305.0,65134.0,65134.0,N32,
453307047,BELLA MENTE CHARTER SCHOOL,% CHARTER SCHOOL MANAGEMENT CO,1737 W VISTA WAY,VISTA,CA,92083-2112,0,3,3,2000,201212,1,16,0,1,1,202406.0,8,7,1,0,6,38975935.0,8066195.0,8066195.0,B29,
453337975,SPARKS SOCCER CLUB,% JOHN ORTES,4210 MOUNT HENRY AVE,SAN DIEGO,CA,92117-4701,0,3,3,1000,202404,1,16,0,1,1,202509.0,0,0,2,0,9,0.0,0.0,0.0,N64,
453341852,OSHO NIRANJANA,% MANAS BISTA,1445 CLEARVIEW WAY,SAN MARCOS,CA,92078-1049,0,3,3,2700,201408,1,15,0,1,1,202412.0,4,4,1,0,12,170524.0,214482.0,57926.0,P50,
453343408,WINGS OF RESCUE INC,,PO BOX 602030,SAN DIEGO,CA,92160-2030,0,3,3,1000,201207,1,15,0,1,1,202412.0,6,6,1,0,12,2532211.0,3098155.0,2493324.0,D20,
453347108,RERIP INC,,230 N SIERRA AVE,SOLANA BEACH,CA,92075-1152,0,3,3,1000,201112,1,15,0,1,1,,1,1,0,0,12,,,,C99,
453366145,NORTH AMERICAN JAPANESE GARDEN ASSOCIATION,% KIM BERLY ANDREWS,PO BOX 5254,SAN DIEGO,CA,92165-5254,0,3,3,2000,201311,1,16,0,1,1,202412.0,4,4,1,0,12,342977.0,415974.0,415974.0,B99,
453450704,SHARING HIS HEART,,PO BOX 4572,OCEANSIDE,CA,92052-4572,0,3,3,1000,201204,1,15,0,1,1,202412.0,1,2,2,0,12,1.0,10955.0,10955.0,P60,
453452105,NAMC NATIONAL ASSOCIATION OF MINORITY COMPANIES INC,% ALDRICA LATTIMORE,10606 CAMINO RUIZ STE 397,SAN DIEGO,CA,92126-3263,0,3,3,2000,201305,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,S30,
453457140,GOLF FOR AUTISTIC CHILDREN IN AMERICA INC,% RICHARD AMANO,7712 PALACIO DR,CARLSBAD,CA,92009-8522,0,3,3,1000,201201,1,15,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,G84,
453462507,ADVANCING COMPASSION PROJECT,% TYLER M DYLAN-HYDE,PO BOX 7104,SAN DIEGO,CA,92167-0104,0,3,3,1000,201207,1,16,0,1,1,202406.0,3,4,1,0,6,46826.0,230367.0,230367.0,P20,
453479204,DONATE DONT DUMP,% ELIZABETH A POSARD,PO BOX 2843,DEL MAR,CA,92014-5843,0,3,3,1000,201201,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,K40,
453514925,CHULA VISTA KOREAN PRESBYTERIAN CHURCH,,1227 EASTLAKE PKWY,CHULA VISTA,CA,91915-4117,0,3,3,7000,201308,1,10,0,1,1,,0,0,6,0,12,,,,X21,
453527435,HANEEN FOUNDATION,,1134 PASADERO DR,ESCONDIDO,CA,92029-3011,0,3,3,7100,201407,1,10,0,1,1,,0,0,6,0,12,,,,X21,
453538064,COMUNIDAD CRISTIANA MONTE HOREB,,4054 MAIN ST,CHULA VISTA,CA,91911-6216,0,3,3,7000,201212,1,10,0,1,1,,0,0,6,0,12,,,,X20,
453550347,CHAZOWN INC,% ALEJANDRO FAMOSO,647 ELDER AVE,CHULA VISTA,CA,91910-5416,0,3,3,7000,201208,1,10,0,1,1,,0,0,6,0,12,,,,X20,CHAZOWN CENTRO CRISTIANO
453559141,THE RESPONSE CHURCH,,5150 JACKSON DR,LA MESA,CA,91942-9022,0,3,3,7000,201208,1,10,0,1,1,,0,0,6,0,12,,,,X20,
453560634,UNITED SOCIETY OF BAJA CALIFORNIA,,PO BOX 439030 PMB 168,SAN YSIDRO,CA,92143-9030,0,3,3,1200,201607,1,16,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,B12,
453569075,AMERICA AND BRITAINS FUTURE INC,% BRIAN HARRIS,PO BOX 4877,OCEANSIDE,CA,92052-0000,0,3,3,7120,201312,1,15,0,1,1,202309.0,0,0,2,0,9,0.0,0.0,0.0,X80,
453579115,WITH YOU MINISTRIES,% TOM EISENMEN,216 KEMPTON ST,SPRING VALLEY,CA,91977-5828,0,3,3,1000,201112,1,15,0,1,1,202412.0,1,3,2,0,12,3462.0,37493.0,37493.0,P46,
453594135,ST EPHREM MARONITE CATHOLIC CHURCH,,750 MEDFORD ST,EL CAJON,CA,92020-2048,928,3,9,1700,194603,1,10,0,5,1,,0,0,6,0,12,,,,,
453613132,OUR FATHERS HOUSE OF WORSHIP INC,,PO BOX 210063,CHULA VISTA,CA,91921-0063,0,3,3,7000,201208,1,10,0,1,1,202412.0,4,4,6,0,12,162835.0,132602.0,132602.0,X20,
453620174,OCEANSIDE SENIOR ANGLERS INC,% KELLY KISSINGER,PO BOX 2502,OCEANSIDE,CA,92051-2502,0,7,3,1000,201208,2,0,0,1,1,202412.0,1,3,1,0,12,3946.0,81403.0,81403.0,N50,
453623205,VIP NEUROREHIBILITATION CENTER,% BRADLEY MARCUS,7340 TRADE ST STE F,SAN DIEGO,CA,92121-2457,0,3,3,1000,201502,1,16,0,1,1,202412.0,5,4,1,0,12,761039.0,467765.0,382120.0,E50,
453624097,TEEM MINISTRIES,,12260 CORTE SABIO UNIT 5304,SAN DIEGO,CA,92128-4585,0,3,3,7000,201208,1,10,0,1,1,,0,0,6,0,10,,,,X20,
453639521,KIDS OF AMERICA,% DEBBIE LOELOFF,7514 GIRARD AVENUE SUITE 1216,LA JOLLA,CA,92037-5149,0,3,3,1000,201408,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,C27,
453649931,THE LIU PRIVATE FOUNDATION,,4866 ALBERSON CT,SAN DIEGO,CA,92130-2701,0,3,3,1000,201201,1,4,0,1,1,202408.0,3,1,0,1,8,32377.0,6690.0,,T90,
453659698,DIANNE & THOMAS LOOKABAUGH FOUNDATION,% THOMAS D LOOKABAUGH,752 ADELLA AVE,CORONADO,CA,92118-2207,0,3,3,1000,201201,1,4,0,1,1,202506.0,5,3,0,1,6,962534.0,75035.0,,T20,
453662596,RED DOOR CHURCH,% VANESSA DE LOS REYES,6957 WYOMING AVE,LA MESA,CA,91942-1102,0,3,3,7000,201408,1,10,0,1,1,,0,0,6,0,12,,,,X20,
453664189,24 HOUR FITNESS HELPING HANDS FOUNDATION,% TREVER ACKERMAN,1265 LAUREL TREE LN,CARLSBAD,CA,92011-4221,0,3,3,1000,201202,1,15,0,1,1,202412.0,5,4,1,0,12,741337.0,183899.0,132387.0,P60,
453664195,ROCK CHURCH OF COASTAL HILLS,% DIONNE ARCHIBECK,7713 PARK VILLAGE RD,SAN DIEGO,CA,92129-4547,0,3,3,1000,201408,1,10,0,1,1,,0,0,6,0,12,,,,X20,
453712151,TURNER DREAM FOUNDATION,,541 REISLING TER,CHULA VISTA,CA,91913-1318,0,3,3,1200,201405,1,4,0,1,1,202412.0,3,1,0,1,12,51518.0,2718.0,,O50,
453715563,THREE TREASURES CULTURAL ARTS SOCIETY INC,,9450 CANDIDA ST,SAN DIEGO,CA,92126-4542,0,3,3,2000,201305,1,16,0,1,1,202412.0,4,5,1,0,12,135953.0,840227.0,840227.0,O50,
453719707,H3O FOUNDATION,% ANDREW ALBRECHT,PO BOX 1695,SOLANA BEACH,CA,92075-7695,0,3,3,1000,201210,1,15,0,1,1,202412.0,5,4,1,0,12,598719.0,265510.0,265510.0,K30,
453724378,ROTARY INTERNATIONAL,,447 COASTAL HILLS DR,CHULA VISTA,CA,91914-4308,0,4,3,3000,202505,2,0,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A12,CHULA VISTA SUNSET CA ROTARY CLUB
453738382,MUSICFUEL,% LISA PATERSON,3522 DONNA DR,CARLSBAD,CA,92008-2722,0,3,3,1200,201207,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A6E,
453743105,GENTLY HUGGED,% NANCY SWEENEY,13330 PASEO DEL VERANO NORTE STE 1,SAN DIEGO,CA,92128-1804,0,3,3,1200,201202,1,15,0,1,1,202412.0,4,3,1,0,12,145354.0,82977.0,82977.0,P20,
453746056,GRANDE FOUNDATION,% RICK URBAN,9429 ABRAHAM WAY,SANTEE,CA,92071-2854,0,3,3,1000,201407,1,16,0,1,1,202412.0,4,4,1,0,12,137907.0,145325.0,145325.0,T90,
453751971,AMATEUR RADIO DIGITAL COMMUNICATIONS,% BRIAN KANTOR,5663 BALBOA AVE STE 432,SAN DIEGO,CA,92111-2705,0,3,3,1000,201408,1,4,0,1,1,202412.0,9,8,0,1,12,128192418.0,10852905.0,,A34,
453759317,RISE GLOBAL HEALTH INITIATIVE,% HIEN TRAN,572 VIA DEL CABALLO,SAN MARCOS,CA,92078-8910,0,3,3,1000,202210,1,15,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,T50,RISE GHI
453763308,EXPLORE COMMUNITY CHURCH,% PETER THOMAS,PO BOX 122017,CHULA VISTA,CA,91912-6717,0,3,3,7000,201405,1,10,0,1,1,,0,0,6,0,12,,,,X99,
453763642,NERDS RULE INC,% TRISTACA MCCRAY,PO BOX 121563,CHULA VISTA,CA,91912-6263,0,3,3,2000,201301,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,O50,
453765685,SO OTHERS MAY EAT RECYCLING CORPORATION,,9222 CHESAPEAK DRIVE,SAN DIEGO,CA,92123-1026,0,3,3,1000,201408,1,15,0,1,1,202412.0,1,0,2,0,12,2983.0,0.0,0.0,C27,
453770984,SZE AND CHIUYEE HO FAMILY FOUNDATION,,13583 CAMINITO CARMEL,DEL MAR,CA,92014-3850,0,3,3,1000,201208,1,4,0,1,1,202412.0,6,4,0,1,12,1287194.0,216413.0,,G30,
453822600,LIMITLESS REALMS INT L MINISTRIES,,970 W VALLEY PKWY 660,ESCONDIDO,CA,92025-2554,0,3,3,7000,201202,1,10,0,1,1,,0,0,6,0,12,,,,X20,
453850225,R C BAKER FOUNDATION A CALIFORNIA NONPROFIT PUBLIC BENEFIT CORPORATI,% SUSAN DOBSON,330 ENCINITAS BLVD STE 101,ENCINITAS,CA,92024-8705,0,3,3,1000,201201,1,4,0,1,1,202412.0,8,6,0,1,12,15094438.0,1670551.0,,T20,
453850870,SAN DIEGO BOOK PROJECT,% AMY HAN,5586 VALERIO TRL,SAN DIEGO,CA,92130-1426,0,3,3,2000,201201,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B92,
453862821,KATHRYN AND DANIEL SULLIVAN FOUNDATION,,11058 TWINLEAF WAY,SAN DIEGO,CA,92131-3644,0,3,3,1000,201203,1,4,0,1,1,202412.0,6,6,0,1,12,4792193.0,2817172.0,,T22,
453920335,ONE WORLD BRIDGE,% J L JACKSON,6 ELM AVE,IMPERIAL BCH,CA,91932-1850,0,3,3,2000,201704,1,15,0,1,1,202412.0,4,4,1,0,12,251173.0,228853.0,228853.0,B90,
453934403,GREATER SAN DIEGO MUSIC COTERIE,,PO BOX 712592,SAN DIEGO,CA,92171-2592,0,3,3,1000,201207,1,15,0,1,1,202404.0,4,3,1,0,4,180117.0,58973.0,58973.0,A6B,
453952989,IGLESIA DE CRISTO ARMONIA MINISTERIO LLAMADA FINAL INC,% OSWALDO B BARRERA,1654 DAHLIA AVE,SAN DIEGO,CA,92154-1001,0,3,3,7000,201301,1,10,0,1,1,202412.0,1,4,6,0,12,4067.0,174288.0,174288.0,X20,IGLESIA DE CRISTO ARMONIA
453963281,CORONADO TENNIS ASSOCIATION,% LAWRENCE BLUM,PO BOX 180115,CORONADO,CA,92178-0115,0,3,3,1000,201812,1,16,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,N66,
453972784,E3 CIVIC HIGH,% MEL KATZ,395 11TH AVENUE,SAN DIEGO,CA,92101-0000,0,3,3,2000,201409,1,11,0,1,1,202406.0,6,7,1,0,6,3415770.0,7155336.0,7155336.0,B29,
453973982,HEAVENS WINDOWS,% ANGELA KRETSCHMAR,2820 VIA ORANGE WAY,SPRING VALLEY,CA,91978-1712,0,3,3,1000,201402,1,15,0,1,1,202512.0,3,5,1,0,12,41043.0,744927.0,744927.0,K31,
453973984,EASTLAKE ROBOTICS BOOSTER CLUB INC,% LUZ LVETTE SERRANO-WIRTH,2220 OTAY LAKES RD STE 502 PMB 323,CHULA VISTA,CA,91915-1009,0,3,3,2000,201410,1,16,0,1,1,202506.0,1,2,2,0,6,9622.0,24739.0,24739.0,B25,
453974276,NORTH COUNTY SPECIAL NEEDS COMMUNITY FOUNDATION,% ANTHONY RUBINO,16459 SOMBRA DEL MONTE,RAMONA,CA,92065-6911,0,3,3,1000,201208,1,15,0,1,1,202412.0,1,1,2,0,12,3712.0,8464.0,8464.0,B28,
453993644,RAW RUTH ANOINTED WORLD MINISTRIES,% RUTH WALKES,1835 S CENTER CITY PKWY299,ESCONDIDO,CA,92025-6581,0,3,3,1000,201202,1,15,0,1,1,202412.0,4,4,1,0,12,124125.0,252336.0,252336.0,P60,
453996546,TRUNKS & LEAVES INC,% SHERMIN DE SILVA,10252 PARKDALE AVE,SAN DIEGO,CA,92126-3558,0,3,3,2000,201211,1,15,0,1,1,202412.0,4,4,1,0,12,172436.0,185635.0,185635.0,D30,
453996682,SPECTRUM PACIFIC LEARNING INC,% STEVEN J CHIDESTER,9388 LIGHTWAVE AVE,SAN DIEGO,CA,92123-1426,0,3,3,2100,201303,1,15,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,B024,
453997908,NATIONAL UNIVERSITY INTERNATIONAL INC,% STEVEN CHIDESTER,9388 LIGHTWAVE AVE,SAN DIEGO,CA,92123-1426,0,3,3,2000,201312,1,11,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,B42,
454005910,FUNDACION MONTE DE PIEDAD A CALIFORNIA NONPROFIT PUBLIC BENEFI,% OMAR ANZAR,329 E SAN YSIDRO BLVD,SAN YSIDRO,CA,92173-2721,0,3,3,1000,201202,1,4,0,1,1,202412.0,1,1,0,1,12,1033.0,1.0,,B82,
454008195,PARENT BOOSTER USA INC,% MARIA GARAY,1120 EASTLAKE PKWY,CHULA VISTA,CA,91915-2102,5271,3,9,2100,200510,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B112,EASTLAKE FOOTBALL BOOSTER CLUB
454008382,THE ED LADDER,,5663 BALBOA AVE 508,SAN DIEGO,CA,92111-2705,0,3,3,1000,201301,1,16,0,1,1,202406.0,4,5,1,0,6,457501.0,676956.0,676956.0,P20,
454017258,SOUTH PARK BUSINESS GROUP INC,% MAUREEN CECCARELLI,2215 30TH ST,SAN DIEGO,CA,92104-5426,0,6,3,2000,201302,2,0,0,1,1,202509.0,3,3,1,0,9,51418.0,56307.0,54589.0,S41,
454029825,HOPE COVENANT MINISTRIES INC,,454 ERNEST CT,OCEANSIDE,CA,92056-2408,0,3,3,7000,201401,1,10,0,1,1,,0,0,6,0,12,,,,X20,
454038100,LAKE COMMUNITY LIGHTED BEACON,,1030 LA BONITA DR STE 342,SAN MARCOS,CA,92078-5291,0,3,3,1000,201910,1,16,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,W99,
454080951,TEAM WALK ON FOUNDATION,% LAURELIE HALL,1893 LAUREL RD,OCEANSIDE,CA,92054-6165,0,3,3,1000,201208,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P80,
454113777,SONS OF UNION VETERANS OF THE CIVIL WAR,% FRED HALL,2208 RIVER RUN DR UNIT 44,SAN DIEGO,CA,92108-5809,429,4,9,3000,194106,2,0,0,5,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,,6 SVR CO G 5TH CA VOL INFANTRY
454142595,CHRIST CHURCH,,331 HILL DR,VISTA,CA,92083-6211,8534,3,9,7000,197404,1,10,1000000,1,1,,0,0,6,0,12,,,,,
454153970,PATRICK HENRY HIGH SCHOOL ALUMNI ASSOCIATION INC,% KEVIN CARLSON,15629 RISING RIVER PL N,SAN DIEGO,CA,92127-5100,0,3,3,2100,201302,1,16,0,1,1,202412.0,4,4,1,0,12,133746.0,131518.0,93193.0,B84,
454158598,DOG RESCUE WITHOUT BORDERS,,6680 ENCELIA PL,CARLSBAD,CA,92011-3612,0,3,3,1400,201609,1,15,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,D20,
454161304,BODHI HILL BUDDHIST CENTER - CHUA VIEN QUANG,% PHUC KIM LE,3394 LINDA VISTA DR,SAN MARCOS,CA,92078-6306,0,3,3,7000,201608,1,10,0,1,1,202412.0,6,4,6,0,12,2461379.0,364807.0,364807.0,X50,
454174371,SAN DIEGO ENTERTAINMENT & SPORTS LAWYERS,% MICHAEL HOISINGTON,7930 WINDSOR DR,LA MESA,CA,91941-7808,0,6,3,3000,201111,2,0,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,S41,
454177895,SAN DIEGO CIRCUS CENTER,,2050 HANCOCK ST STE A,SAN DIEGO,CA,92110-2087,0,3,3,2000,202412,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B99,
454201793,ROTARY CLUB OF LAMESA CALIFORNIA FOUNDATION INCORPORATED,,PO BOX 97,LA MESA,CA,91944-0097,0,3,3,1000,201303,1,15,0,1,1,202306.0,4,3,2,0,6,362558.0,38991.0,29155.0,T30,
454212723,UX SPEAKEASY,,4712 BIRCHWOOD CIR,CARLSBAD,CA,92008-3706,0,3,3,1000,201609,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,J03,CHAD MARTIN GEN PTR
454215858,FAITH LANDMARK MISSIONARY BAPTIST CHURCH OF SAN DIEGO INC,% GEORGE WOOD,11362 OAK CREEK DR,LAKESIDE,CA,92040-1235,0,3,3,7000,201205,1,10,0,1,1,,0,0,6,0,12,,,,X21,
454226204,SPORT & SOCIAL INDUSTRY ASSOCIATION,% KEVIN CREGAN,173 S NARDO AVE,SOLANA BEACH,CA,92075-2020,0,6,3,1000,201208,2,0,0,1,1,202412.0,4,4,1,0,12,246711.0,244551.0,244551.0,S40,
454233156,DOWNTOWN EL CAJON BUSINESS PARTNERS INC,,2210 COLUMBIA ST,SAN DIEGO,CA,92101-1713,0,6,3,2000,201401,2,0,0,1,1,202506.0,5,5,1,0,6,854232.0,696174.0,696174.0,J03,DOWNTOWN EL CAJON BUSINESS PARTNERS
454234721,INTERNATIONAL NETWORK OF HEARTS,,1542 BLUFFSIDE DR UNIT 3,CHULA VISTA,CA,91915-2600,0,3,3,1000,201502,1,15,0,1,1,202412.0,4,4,1,0,12,174605.0,307493.0,307493.0,P62,
454234726,TEACHING THE WORLD INTERNATIONAL INC,% COLIN ROSS,PO BOX 572,CHULA VISTA,CA,91912-0572,0,3,3,2100,201407,1,15,0,1,1,202412.0,1,4,1,0,12,5486.0,121803.0,121803.0,,
454254544,SOUTHWESTERN LEADERSHIP CAMP,% ERIC BERRY,1942 VALLEY VIEW BLVD,EL CAJON,CA,92019-2057,0,3,3,1237,201405,1,16,0,1,1,202507.0,3,4,1,0,7,42465.0,196546.0,196546.0,X99,
454270228,THE SOUTH BAY SOCIAL CLUB OF SAN DIEGO,% VALERIE M DIXON,1859 ROUGE DR,CHULA VISTA,CA,91913-3934,0,3,3,1000,201406,1,16,0,1,1,202212.0,2,1,2,0,12,23159.0,1754.0,1754.0,W99,
454283265,VETERANS PREFERENCE INC,% GLORIA BAKER,4025 CAMINO DEL RIO S STE 300,SAN DIEGO,CA,92108-4108,0,3,3,2000,201302,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B60,
454289257,NURTURING EXCEPTIONAL STUDENTS & TEACHERS,% ARYNNE MEHL,5150 WILSON ST,LA MESA,CA,91942-9017,0,3,3,1000,201307,1,15,0,1,1,202507.0,3,3,2,0,7,31187.0,37056.0,27340.0,B11,NEST
454290015,HEALTHY DAY PARTNERS,% CAMILLE SOWINSKI,PO BOX 235456,ENCINITAS,CA,92023-5456,0,3,3,1000,201206,1,15,0,1,1,202412.0,3,4,1,0,12,75098.0,147703.0,147703.0,C27,
454297321,RAPTOR INSTITUTE,% DANIEL SEDIVEC,6271 SEVERIN DR,LA MESA,CA,91942-3703,0,3,3,2000,201208,1,16,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,D30,
454308482,MONARCH SCHOOL 1625 LLC,% MONARCH SCHOOL PROJECT,1625 NEWTON AVE,SAN DIEGO,CA,92113-1012,0,3,3,2000,201503,1,21,0,5,1,202406.0,8,6,1,0,6,17912605.0,1113551.0,1026051.0,B19,
454323888,SCINTILLON INSTITUTE,% JIWU WANG,6868 NANCY RIDGE DR,SAN DIEGO,CA,92121-2217,0,3,3,1000,201407,1,15,0,1,1,202412.0,6,7,1,0,12,1158385.0,5125626.0,5125626.0,U99,
454347830,IGLESIA DE CRISTO EL MEJOR VINO INC,% ALEJANDRO R CASTELLANOS,757 N TWIN OAKS VALLEY RD STE 6,SAN MARCOS,CA,92069-1731,0,3,3,7000,201206,1,10,0,1,1,202412.0,3,3,6,0,12,45177.0,72848.0,72848.0,X20,
454348928,RED BAG INC,% MICHAEL MCROSKEY,512 S GRANADOS AVE,SOLANA BEACH,CA,92075-2017,0,3,3,1000,201208,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P20,RED BAG
454354274,CENTRO CRISTIANO EL BUEN PASTOR ASSEMBLY OF GOD,,4178 WIGHTMAN ST,SAN DIEGO,CA,92105-2526,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,3,,,,,
454371158,ASSOCIATION FOR HUMAN-ANIMAL BOND STUDIES,% ANNIE PETERSEN EDD,14151 TARZANA RD,POWAY,CA,92064-2849,0,3,3,1200,201605,1,16,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,D05,
454378251,YOUR LIFE BEGAN AT CONCEPTION INC,,1620 VALLEDA LN,ENCINITAS,CA,92024-2415,0,3,3,2000,201212,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,R61,
454387684,IGLESIA EVANGELICA UNIDOS EN CRISTO,% IGLESIA UNIDOS EN CRISTO,1825 CANAL ST,SAN DIEGO,CA,92154-1161,0,3,3,7000,201312,0,10,0,1,1,,0,0,6,0,12,,,,,
454407747,MOVEMEANT INC,% JENNIFER GAITHER,4231 BALBOA AVE 1429,SAN DIEGO,CA,92117-5504,0,3,3,1000,201211,1,15,0,1,1,202412.0,3,3,2,0,12,65054.0,29827.0,29827.0,N30,
454408737,ALLISON AND ROBERT PRICE FAMILY FOUNDATION,% ROBERT E PRICE,7777 FAY AVE STE 300,LA JOLLA,CA,92037-4336,0,3,3,1000,201204,1,4,0,1,1,202412.0,2,4,0,1,12,15632.0,330325.0,,T20,
454435737,REDEMPTION MINISTRIES,% JIM REYES,PO BOX 435367,SAN YSIDRO,CA,92143-5367,8617,3,9,7000,199112,1,10,1029000,1,1,,0,0,6,0,12,,,,,REDEMPTION MINISTRIES
454436861,NEVER LEAVE ONE BEHIND,% LARRY PRICE,2035 ORIOLE ST,SAN DIEGO,CA,92114-1408,0,3,3,1200,201208,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,J20,
454437896,LOOPERS AGAINST LEUKEMIA,,7205 RONDEL CT,SAN DIEGO,CA,92119-1527,0,3,3,1800,202411,1,15,0,1,1,202412.0,1,0,2,0,12,1.0,0.0,0.0,T12,
454472417,CANNABIS EDUCATION PROJECT,% SHELBY HUFFAKER,4755 LONG BRANCH AVE,SAN DIEGO,CA,92107-2214,0,4,3,1000,201409,2,0,0,1,1,202412.0,1,4,1,0,12,6091.0,341900.0,341900.0,E05,
454472571,CHANCELLOR WILLIAM MCGILL SCHOOL OF SUCCESS,% DEBORAH HUGGINS,SCHOOL FOR SUCCESS,SAN DIEGO,CA,92102-0000,0,3,3,2000,201302,1,11,0,1,1,202406.0,6,6,1,0,6,1277389.0,2705415.0,2705415.0,B29,MCGILL SCHOOL OF SUCCESS
454478652,FC SOL SOCCER CLUB INC,,310 S TWIN OAKS VALLEY RD STE 106,SAN MARCOS,CA,92078-4387,0,3,3,1200,201406,1,16,0,1,1,202503.0,4,6,1,0,3,253442.0,1372664.0,1372664.0,N64,
454482686,M & T FOUNDATION,% KURT SOMMER,336 ENCINITAS BLVD STE 220,ENCINITAS,CA,92024-8707,0,3,3,1000,201303,1,4,0,1,1,202412.0,8,8,0,1,12,22611748.0,11082168.0,,T20,
454499432,PROJECT REACH INC,,1650 FREDA LN,CARDIFF,CA,92007-1107,0,3,3,1000,201306,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,Q33,
454526762,CALIFORNIA ARTISTS ACADEMY,% CHARLES HAND,2916 COLGATE DR,OCEANSIDE,CA,92056-6351,0,3,3,2000,201302,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A25,
454527684,VIETNAMESE BAPTIST CHURCH OF ESCONDIDO,% VIETNAMESE BAPTIST CHURCH,855 BROTHERTON RD,ESCONDIDO,CA,92025-5941,0,3,3,7000,201307,1,10,0,1,1,,0,0,6,0,12,,,,X20,
454533653,INDIA PHILLIPS FOUNDATION,,9545 MOUNT ISRAEL RD,ESCONDIDO,CA,92029-8005,0,3,3,1000,201204,1,4,0,1,1,202412.0,2,1,0,1,12,23342.0,1.0,,T20,
454559689,5107 ASSOCIATION,% DAVID A SCARAFONE,5107 WARING RD,SAN DIEGO,CA,92120-2705,0,3,3,1000,201209,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,F50,
454567557,SAN DIEGO ETHIOPIAM COMMUNITY INCORPORATED,,4265 FAIRMOUNT AVE STE 260,SAN DIEGO,CA,92105-6403,0,3,3,1000,201509,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S80,
